2005				23	Unrated	Consensus	Species Tree
S1516.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1915	54				
2006				54	Unrated	Single	Species Tree
2006				54	Unrated	Single	Species Tree
S1517.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	242	64				
2006				64	Unrated	Single	Species Tree
2006				64	Unrated	Single	Species Tree
S1518.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1419	38				
2006	Protein	444	25				
2006				38	Unrated	Single	Species Tree
2006				25	Unrated	Single	Species Tree
S1519.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1992	Standard	7	6				
1992				6	Unrated	Single	Species Tree
S151.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	828	34				
2006	DNA	676	34				
2006	DNA	691	34				
2006				34	Unrated	Consensus	Species Tree
2006				34	Unrated	Consensus	Species Tree
2006				33	Unrated	Consensus	Species Tree
2006				34	Unrated	Consensus	Species Tree
2006				33	Unrated	Consensus	Species Tree
S1520.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Protein	1275	20				
2006	Protein	378	18				
2006	Protein	331	19				
2006	Protein	326	18				
2006	Protein	380	19				
2006	Protein	243	18				
2006				19	Unrated	Single	Species Tree
2006				18	Unrated	Single	Species Tree
2006				20	Unrated	Single	Species Tree
2006				19	Unrated	Single	Species Tree
2006				18	Unrated	Single	Species Tree
2006				18	Unrated	Single	Species Tree
S1521.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	554	44				
2006				44	Unrated	Consensus	Species Tree
2006				44	Unrated	Consensus	Species Tree
2006				44	Unrated	Single	Species Tree
S1522.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2004	DNA	1620	67				
2004	DNA	4365	43				
2004				43	Unrated	Single	Species Tree
2004				67	Unrated	Single	Species Tree
S1523.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	627	59				
2006				59	Unrated	Consensus	Species Tree
S1524.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2005	DNA	587	92				
2005	DNA	980	71				
2005				92	Unrated	Single	Species Tree
2005				64	Unrated	Single	Species Tree
S1525.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2007	DNA	554	50				
2007				50	Unrated	Consensus	Species Tree
S1526.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2005	DNA	3288	92				
2005				92	Unrated	Consensus	Species Tree
S1527.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	4253	26				
2006				26	Unrated	Single	Species Tree
S1528.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	508	19				
2006				19	Unrated	Single	Species Tree
2006				19	Unrated	Consensus	Species Tree
S1529.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1989	Standard	20	11				
1989				8	Unrated	Single	Species Tree
S152.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2003	DNA	2067	157				
2003	DNA	2062	123				
2003				123	Unrated	Single	Species Tree
2003				157	Unrated	Single	Species Tree
S1530.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	872	50				
2006				50	Unrated	Single	Species Tree
S1531.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	814	35				
2006				35	Unrated	Single	Species Tree
S1532.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	2877	87				
2006	DNA	2882	57				
2006	DNA	2877	38				
2006	DNA	2877	137				
2006				87	Unrated	Consensus	Species Tree
2006				137	Unrated	Consensus	Species Tree
2006				38	Unrated	Consensus	Species Tree
2006				57	Unrated	Consensus	Species Tree
S1533.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1027	66				
2006	DNA	2256	60				
2006	DNA	1348	60				
2006				66	Unrated	Single	Species Tree
2006				60	Unrated	Single	Species Tree
2006				60	Unrated	Single	Species Tree
S1534.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1366	34				
2006				34	Unrated	Single	Species Tree
S1535.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	700	92				
2006				92	Unrated	Single	Species Tree
S1536.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1404	18				
2006				18	Unrated	Single	Species Tree
S1537.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	825	42				
2006				42	Unrated	Single	Species Tree
S1538.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	39	23				
2006				23	Unrated	Consensus	Species Tree
S1539.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1990	Standard	26	18				
1990				18	Unrated	Single	Species Tree
S153.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2005	DNA	1773	62				
2005				62	Unrated	Consensus	Species Tree
2005				62	Unrated	Single	Species Tree
S1540.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	399	62				
2006				62	Unrated	Consensus	Species Tree
2006				62	Unrated	Single	Species Tree
S1541.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1521	32				
2006	DNA	655	71				
2006				71	Unrated	Single	Species Tree
2006				32	Unrated	Single	Species Tree
S1542.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1532	33				
2006				33	Unrated	Single	Species Tree
S1543.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1525	32				
2006				32	Unrated	Single	Species Tree
S1544.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1537	51				
2006				51	Unrated	Single	Species Tree
S1545.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	146	26				
2006	DNA	1250	26				
2006	Standard	45	26				
2006				26	Unrated	Consensus	Species Tree
2006				26	Unrated	Consensus	Species Tree
2006				26	Unrated	Consensus	Species Tree
S1546.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	604	23				
2006	DNA	1375	23				
2006				23	Unrated	Single	Species Tree
2006				23	Unrated	Single	Species Tree
2006				23	Unrated	Single	Species Tree
S1547.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	3219	40				
2006	DNA	8957	31				
2006				37	Unrated	Single	Species Tree
2006				31	Unrated	Single	Species Tree
2006				37	Unrated	Single	Species Tree
2006				37	Unrated	Single	Species Tree
2006				37	Unrated	Single	Species Tree
2006				37	Unrated	Single	Species Tree
S1548.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	146	48				
2006	Standard	534	7				
2006	Standard	664	10				
2006	Standard	1287	35				
2006	Standard	661	20				
2006				20	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				10	Unrated	Consensus	Species Tree
2006				48	Unrated	Single	Species Tree
2006				35	Unrated	Single	Species Tree
2006				35	Unrated	Consensus	Species Tree
2006				10	Unrated	Single	Species Tree
2006				7	Unrated	Single	Species Tree
2006				20	Unrated	Consensus	Species Tree
S1549.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1990	Standard	26	12				
1990				12	Unrated	Single	Species Tree
S154.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1444	44				
2006				44	Unrated	Single	Species Tree
S1550.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	1247	35				
2006	Standard	771	33				
2006	Standard	909	35				
2006	Standard	65	35				
2006	Standard	4342	35				
2006	Standard	1350	35				
2006				35	Unrated	Consensus	Species Tree
2006				35	Unrated	Consensus	Species Tree
2006				33	Unrated	Single	Species Tree
2006				35	Unrated	Consensus	Species Tree
2006				35	Unrated	Consensus	Species Tree
2006				35	Unrated	Consensus	Species Tree
S1551.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	569	22				
2006				22	Unrated	Single	Species Tree
S1552.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1472	50				
2006	DNA	803	49				
2006	DNA	4023	40				
2006	DNA	1806	46				
2006				49	Unrated	Single	Species Tree
2006				40	Unrated	Single	Species Tree
2006				50	Unrated	Single	Species Tree
2006				46	Unrated	Single	Species Tree
S1553.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	2101	101				
2006				100	Unrated	Consensus	Species Tree
2006				100	Unrated	Consensus	Species Tree
2006				100	Unrated	Single	Species Tree
2006				101	Unrated	Consensus	Species Tree
S1554.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2005	DNA	3601	50				
2005				50	Unrated	Consensus	Species Tree
S1555.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	4	54				
2006	DNA	886	54				
2006				54	Unrated	Single	Species Tree
S1556.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	2866	26				
2006				26	Unrated	Consensus	Species Tree
2006				26	Unrated	Single	Species Tree
S1557.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	642	28				
2006				28	Unrated	Single	Species Tree
S1558.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	702	26				
2006				26	Unrated	Single	Species Tree
S1559.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1990	Standard	23	51				
1990				51	Unrated	Consensus	Species Tree
S155.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1677	115				
2006				115	Unrated	Single	Species Tree
2006				115	Unrated	Single	Species Tree
2006				115	Unrated	Single	Species Tree
2006				115	Unrated	Single	Species Tree
S1560.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1107	78				
2006				31	Unrated	Single	Species Tree
2006				78	Unrated	Single	Species Tree
S1561.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1117	45				
2006	DNA	1407	29				
2006				30	Unrated	Single	Species Tree
2006				29	Unrated	Single	Species Tree
2006				45	Unrated	Single	Species Tree
S1562.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1181	123				
2006				123	Unrated	Single	Species Tree
2006				115	Unrated	Single	Species Tree
S1563.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1820	36				
2006				36	Unrated	Single	Species Tree
2006				30	Unrated	Single	Species Tree
S1564.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	523	48				
2006	Standard	28	32				
2006	Standard	28	32				
2006				32	Unrated	Consensus	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				32	Unrated	Consensus	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
2006				48	Unrated	Single	Species Tree
S1565.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1252	79				
2006				55	Unrated	Single	Species Tree
2006				59	Unrated	Single	Species Tree
S1566.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2005	DNA	3639	33				
2005				33	Unrated	Consensus	Species Tree
S1567.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	2765	96				
2006				96	Unrated	Consensus	Species Tree
S1568.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	485	27				
2006	DNA	553	30				
2006				30	Unrated	Single	Species Tree
2006				27	Unrated	Single	Species Tree
S1569.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1995	Standard	46	23				
1995				23	Unrated	Consensus	Species Tree
1995				23	Unrated	Consensus	Species Tree
1995				23	Unrated	Consensus	Species Tree
S156.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1998	Standard	166	41				
1998				41	Unrated	Single	Species Tree
S1570.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	36	27				
2006				27	Unrated	Single	Species Tree
2006				27	Unrated	Single	Species Tree
2006				27	Unrated	Single	Species Tree
S1571.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	2936	59				
2006				59	Unrated	Single	Species Tree
S1572.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	4572	148				
2006				148	Unrated	Single	Species Tree
S1573.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	8245	210				
2006				210	Unrated	Single	Species Tree
S1574.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1739	49				
2006	DNA	8004	48				
2006	DNA	9743	49				
2006				49	Unrated	Consensus	Species Tree
2006				48	Unrated	Consensus	Species Tree
2006				49	Unrated	Consensus	Species Tree
S1575.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1813	27				
2006				27	Unrated	Single	Species Tree
S1576.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	6388	34				
2006				34	Unrated	Single	Species Tree
2006				33	Unrated	Single	Species Tree
2006				34	Unrated	Single	Species Tree
S1577.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1207	41				
2006	DNA	1207	60				
2006	DNA	1571	41				
2006				41	Unrated	Single	Species Tree
2006				60	Unrated	Single	Species Tree
2006				41	Unrated	Single	Species Tree
2006				60	Unrated	Consensus	Species Tree
2006				41	Unrated	Single	Species Tree
2006				41	Unrated	Single	Species Tree
S1578.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	564	24				
2006				24	Unrated	Consensus	Species Tree
S1579.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1989	Standard	25	11				
1989				11	Unrated	Single	Species Tree
S157.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	68	73				
2006	DNA	1538	53				
2006	Standard	1606	78				
2006	Standard	1606	53				
2006				73	Unrated	Consensus	Species Tree
2006				78	Unrated	Consensus	Species Tree
2006				53	Unrated	Consensus	Species Tree
2006				53	Unrated	Consensus	Species Tree
S1580.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	758	71				
2006				71	Unrated	Consensus	Species Tree
2006				71	Unrated	Consensus	Species Tree
2006				71	Unrated	Consensus	Species Tree
S1581.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	6339	27				
2006	DNA	2281	47				
2006				27	Unrated	Single	Species Tree
2006				47	Unrated	Single	Species Tree
S1582.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	2062	114				
2006				114	Unrated	Single	Species Tree
2006				114	Unrated	Consensus	Species Tree
S1583.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	6428	29				
2006	DNA	6428	29				
2006	DNA	990	45				
2006	DNA	6428	29				
2006	DNA	676	72				
2006	DNA	897	48				
2006	DNA	897	21				
2006				28	Unrated	Single	Species Tree
2006				27	Unrated	Single	Species Tree
2006				35	Unrated	Single	Species Tree
2006				21	Unrated	Single	Species Tree
2006				16	Unrated	Single	Species Tree
2006				45	Unrated	Single	Species Tree
2006				35	Unrated	Single	Species Tree
S1584.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	45	42				
2006	DNA	9237	42				
2006				42	Unrated	Single	Species Tree
S1585.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	721	32				
2006	DNA	1425	29				
2006	DNA	1292	106				
2006				32	Unrated	Single	Species Tree
2006				106	Unrated	Consensus	Species Tree
2006				29	Unrated	Consensus	Species Tree
S1586.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	2935	85				
2006	Standard	39	85				
2006				85	Unrated	Single	Species Tree
2006				85	Unrated	Consensus	Species Tree
2006				85	Unrated	Consensus	Species Tree
2006				85	Unrated	Consensus	Species Tree
S1587.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1648	9				
2006	DNA	547	30				
2006				30	Unrated	Single	Species Tree
2006				9	Unrated	Single	Species Tree
S1588.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	446	75				
2006	DNA	540	27				
2006				22	Unrated	Consensus	Species Tree
2006				75	Unrated	Consensus	Species Tree
S1589.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1990	Standard	15	15				
1990				14	Unrated	Consensus	Species Tree
S158.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	Standard	46	57				
2006	DNA	803	57				
2006				57	Unrated	Consensus	Species Tree
2006				57	Unrated	Consensus	Species Tree
S1590.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2007	DNA	1628	86				
2007				35	Unrated	Single	Species Tree
2007				56	Unrated	Single	Species Tree
S1591.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1896	52				
2006				52	Unrated	Single	Species Tree
2006				52	Unrated	Single	Species Tree
2006				52	Unrated	Single	Species Tree
2006				52	Unrated	Single	Species Tree
S1592.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	900	77				
2006	DNA	2449	77				
2006				77	Unrated	Single	Species Tree
2006				77	Unrated	Single	Species Tree
2006				77	Unrated	Single	Species Tree
2006				77	Unrated	Single	Species Tree
2006				77	Unrated	Consensus	Species Tree
S1593.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2004	DNA	1569	78				
2004				78	Unrated	Consensus	Species Tree
2004				78	Unrated	Single	Species Tree
2004				78	Unrated	Consensus	Species Tree
S1594.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1397	23				
2006				23	Unrated	Single	Species Tree
S1595.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	432	122				
2006				122	Unrated	Single	Species Tree
2006				122	Unrated	Single	Species Tree
S1596.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	1216	8				
2006	DNA	1022	10				
2006				10	Unrated	Single	Species Tree
2006				8	Unrated	Single	Species Tree
S1597.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	2726	100				
2006				100	Unrated	Single	Species Tree
S1598.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	2020	119				
2006				108	Unrated	Single	Species Tree
S1599.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
1991	Standard	70	19				
1991	Standard	48	19				
1991				15	Unrated	Single	Species Tree
1991				15	Unrated	Single	Species Tree
1991				19	Unrated	Single	Species Tree
1991				15	Unrated	Consensus	Species Tree
1991				15	Unrated	Consensus	Species Tree
1991				15	Unrated	Single	Species Tree
S159.xml
