name,parent,score
Node 76,Node 77,0.9565217391304348
Eunapius sinensis,Node 76, 
Eunapius fragilis,Node 76, 
Eunapius coniferus,Node 77, 
Radiospongilla crateriformis,Node 78, 
Dictyonella incisa,Node 81, 
Xestospongia muta,Node 82, 
Ircinia strobilina,Node 83, 
Axinella corrugata,Node 84, 
Polymastia corticata,Node 85, 
Spinularia spinularia,Node 86, 
Cliona jullieni,Node 87, 
Asbestopluma hypogea,Node 88, 
Radiospongilla cerebellata,Node 89, 
Baikalospongia recta,Node 90, 
Aplysina cavernicola,Node 91, 
Pione vastifica,Node 92, 
Hippospongia lachne,Node 93, 
Polymastia invaginata,Node 94, 
