Id,Label,weight,Degree,Weighted Degree,Modularity Class,PageRank,Eccentricity,Closeness Centrality,Betweenness Centrality
S1133,S1133,,100,263.0,4,2.455168585066726E-4,5.0,2.6733027054619702,0.9398176160229418
S10016,S10016,,6,67.0,0,6.803100311309987E-5,5.0,2.852730985196529,0.0
S575,S575,1,66,215.0,0,3.467432469040588E-4,4.0,2.5066360387953037,363.7737074566936
S2060,S2060,,63,649.0,0,3.32916965601428E-4,4.0,2.494895354772843,298.8917657955369
S2044,S2044,,21,397.0,0,1.49751327559271E-4,5.0,2.747320061255743,31.941295565608062
S13942,S13942,,57,1293.0,0,3.07082807694651E-4,4.0,2.5158244002041856,246.10350770346
S597,S597,,66,258.0,0,3.5040941332517274E-4,4.0,2.5211842776927003,303.19420792764726
S10017,S10017,,24,64.0,4,1.0303387483728703E-4,5.0,2.6253190403266973,1310.8091853336173
S10821,S10821,,44,129.0,4,1.394072890357351E-4,5.0,2.781265952016335,2.8435463721978973
S13659,S13659,,12,281.0,0,1.0879457937332486E-4,5.0,2.9315977539561002,37.41426405603576
S15228,S15228,,23,76.0,4,9.352969252267793E-5,5.0,2.791475242470648,0.2895303831311204
S12579,S12579,,45,126.0,4,1.4147067837548994E-4,5.0,2.781010719754977,2.9247152033667283
S14151,S14151,,45,202.0,4,1.4147067837548994E-4,5.0,2.781010719754977,2.9247152033667283
S983,S983,,46,109.0,4,1.4355378251774484E-4,5.0,2.7807554874936193,3.1788593548848296
S10018,S10018,,38,1646.0,0,1.8887673386943954E-4,4.0,2.479581419091373,1.644096878140641
S1596,S1596,,84,3058.0,0,3.560974003498029E-4,4.0,2.2970903522205206,201.56544537190666
S832,S832,,85,2265.0,0,3.590121304747745E-4,4.0,2.2955589586523737,217.11632950365475
S402,S402,,78,862.0,0,3.281122818165924E-4,4.0,2.2973455844818784,132.27905508175664
S1837,S1837,1,91,3146.0,0,3.8877299299602884E-4,4.0,2.290199081163859,779.1564696571699
S9980,S9980,8,29,1132.0,0,1.5508437757797116E-4,4.0,2.4880040837161816,0.41349689963820396
S10273,S10273,,87,6192.0,0,3.6777437282469144E-4,4.0,2.295048494129658,239.8366454574293
S15339,S15339,,38,1421.0,0,1.8887673386943957E-4,4.0,2.479581419091373,1.644096878140641
S1530,S1530,,87,4824.0,0,3.677743728246914E-4,4.0,2.295048494129658,239.8366454574293
S1731,S1731,,37,1309.0,0,1.853803892066936E-4,4.0,2.479836651352731,1.5437305777743409
S14698,S14698,,81,1888.0,0,3.433029512438127E-4,4.0,2.297856049004594,174.75883789775582
S13995,S13995,,44,2686.0,0,2.1567705828129217E-4,4.0,2.4790709545686576,6.053948744018169
S1583,S1583,,84,2917.0,0,3.560974003498029E-4,4.0,2.2970903522205206,201.56544537190666
S2246,S2246,,96,4743.0,0,4.1096571350429813E-4,4.0,2.28892291985707,854.4852591201754
S14182,S14182,,64,4064.0,0,3.0620353857562687E-4,4.0,2.4489535477284328,84.25024200160473
S15204,S15204,,44,2443.0,0,2.156770582812922E-4,4.0,2.4790709545686576,6.053948744018169
S2136,S2136,,80,2485.0,0,3.392119499326709E-4,4.0,2.298111281265952,163.64042825441476
S9951,S9951,,94,2571.0,0,4.0184887804165865E-4,4.0,2.2894333843797856,821.0677800557273
S15334,S15334,,32,246.0,0,1.655620655378059E-4,4.0,2.487238386932108,0.24350109989709545
S10252,S10252,,33,1203.0,0,1.6981800610310968E-4,4.0,2.4821337417049514,0.3726705376954216
S1502,S1502,,87,3733.0,0,3.677743728246913E-4,4.0,2.295048494129658,239.8366454574293
S1873,S1873,,84,3570.0,0,3.560974003498029E-4,4.0,2.2970903522205206,201.56544537190666
S10019,S10019,,16,79.0,2,1.0509661182285029E-4,5.0,3.1189382337927514,0.0
S10924,S10924,,16,50.0,2,1.0509661182285029E-4,5.0,3.1189382337927514,0.0
S11552,S11552,,111,7404.0,2,4.336391672000132E-4,5.0,2.5257784583971414,2460.7888514099272
S661,S661,,83,132.0,2,3.598407120452503E-4,4.0,2.3838693210821846,5818.369937097698
S11211,S11211,,16,94.0,2,1.0509661182285029E-4,5.0,3.1189382337927514,0.0
S1891,S1891,,119,2178.0,2,5.048323610983574E-4,4.0,2.342776927003573,7569.488134937395
S679,S679,,107,3823.0,2,4.1212511895216274E-4,5.0,2.5267993874425727,2270.3008108556364
S15140,S15140,,112,2017.0,2,4.33339818131531E-4,5.0,2.4461459928534968,4044.305094327556
S12300,S12300,,92,1256.0,2,3.7742672296566107E-4,5.0,2.5949464012251147,1652.9785079906887
S2065,S2065,,16,42.0,2,1.0509661182285029E-4,5.0,3.1189382337927514,0.0
S9946,S9946,,70,209.0,2,2.8691238747928825E-4,5.0,2.5686574783052576,1280.832003415253
S13997,S13997,,129,833.0,1,5.15546700590359E-4,5.0,2.3269525267993876,6852.169571688871
S2026,S2026,,16,141.0,2,1.0509661182285029E-4,5.0,3.1189382337927514,0.0
S10152,S10152,,118,4238.0,2,5.043458228501606E-4,4.0,2.3371618172537008,7837.5544387550435
S1468,S1468,,33,148.0,2,1.647592041234723E-4,5.0,2.8024502297090352,104.48949543333771
S10035,S10035,,16,47.0,2,1.0509661182285029E-4,5.0,3.1189382337927514,0.0
S895,S895,4,116,4196.0,2,5.014566740193594E-4,4.0,2.370597243491577,7399.6353433483555
S1002,S1002,,65,5240.0,4,1.7950518360869E-4,5.0,2.565339458907606,3.322967864578868
S792,S792,,59,424.0,4,1.671667084770483E-4,5.0,2.566870852475753,1.7583636745755538
S907,S907,,78,4168.0,4,2.177444210441133E-4,5.0,2.562021439509954,77.80668410616435
S2178,S2178,,61,1101.0,4,1.714187526168562E-4,5.0,2.5663603879530372,3.033412625670531
S9985,S9985,,214,560.0,0,7.028588726290363E-4,5.0,2.3343542623787648,4007.5085263013166
S1815,S1815,,274,1162.0,4,6.526940415273829E-4,5.0,2.40684022460439,2135.1508569417665
S1944,S1944,,63,5329.0,4,1.7529194854030842E-4,5.0,2.5658499234303216,3.195450442986281
S10800,S10800,,59,351.0,4,1.6715012916721238E-4,5.0,2.566870852475753,1.861417914205314
S11798,S11798,,82,772.0,4,2.1805889744899398E-4,5.0,2.564063297600817,25.747839497988544
S1167,S1167,,312,825.0,1,0.0011296872028313863,4.0,1.9836651352730985,56358.469830421825
S972,S972,,124,940.0,4,3.1492045081672526E-4,5.0,2.473711077080143,217.7661726923768
S10464,S10464,,98,494.0,4,2.4280098599052967E-4,5.0,2.835375191424196,22.221417510255286
S1284,S1284,3,164,554.0,4,4.1338975423685527E-4,5.0,2.594180704441041,407.0458966880492
S14216,S14216,,109,695.0,4,2.7067588927829017E-4,5.0,2.665900969882593,79.24723383412314
S631,S631,,29,29.0,4,9.962655476230354E-5,5.0,2.9247064828994387,0.0
S2216,S2216,,82,191.0,4,2.0695993885796557E-4,5.0,2.6727922409392546,2.5976952422038937
S14460,S14460,,36,249.0,4,1.1615839311508096E-4,5.0,2.864471669218989,3.47455597418674
S2063,S2063,,184,1396.0,4,4.4583668360471913E-4,5.0,2.4494640122511484,403.17128926483804
S14476,S14476,,60,255.0,4,1.6872850304233792E-4,5.0,2.9185809086268506,10.64106002060971
S14150,S14150,,44,128.0,4,1.3029343076141308E-4,5.0,2.8624298111281266,0.37426249525185573
S13227,S13227,1,132,374.0,4,3.1453631515420555E-4,5.0,2.652373660030628,81.07753052742531
S2011,S2011,1,143,1507.0,4,3.574552589060075E-4,5.0,2.464267483409903,294.4942327245423
S13499,S13499,,42,149.0,4,1.2918864961068404E-4,5.0,2.862940275650842,5.550997239673742
S13281,S13281,,123,773.0,4,2.92809013599362E-4,5.0,2.6546707503828486,46.13652576533338
S13943,S13943,,110,1035.0,4,2.7917536495192247E-4,5.0,2.659775395610005,40.191157744416365
S699,S699,2,131,299.0,4,3.444970049746749E-4,5.0,2.5224604389994894,21968.12301882662
S14387,S14387,,119,343.0,4,2.8369174965904754E-4,5.0,2.65569167942828,32.46019667298126
S13033,S13033,,28,39.0,4,9.775161279277458E-5,5.0,2.927003573251659,0.0
S13424,S13424,,78,641.0,4,2.116814157200336E-4,5.0,2.740684022460439,19.06852040522063
S13692,S13692,,142,743.0,4,3.3572326801426856E-4,5.0,2.647524247064829,98.06554946245102
S12207,S12207,,125,399.0,4,2.9683564053928813E-4,5.0,2.6541602858601325,42.739749782608754
S13304,S13304,,124,950.0,4,3.1277814177851795E-4,5.0,2.474732006125574,187.91593871988215
S12532,S12532,,96,405.0,4,2.395458099779362E-4,5.0,2.669218989280245,38.69249203805847
S10264,S10264,,111,806.0,4,2.8144434254157534E-4,5.0,2.659520163348647,40.45346214910936
S936,S936,,143,3319.0,4,3.583315279474482E-4,5.0,2.4640122511485454,302.56317559237556
S14213,S14213,,49,146.0,4,1.414781857840433E-4,5.0,2.919346605410924,2.0840093106471134
S13725,S13725,,189,492.0,4,4.451892286373413E-4,5.0,2.4571209800918834,722.1600093930799
S12972,S12972,,35,84.0,4,1.155249225293893E-4,5.0,2.9252169474221543,7.8103803360295645
S11805,S11805,,134,1012.0,4,3.343176959093612E-4,5.0,2.4714139867279226,214.7475316613951
S14035,S14035,,81,125.0,4,2.052547263207448E-4,5.0,2.6730474732006124,3.815868372113562
S10644,S10644,,94,359.0,4,2.3328837500992576E-4,5.0,2.8363961204696273,14.358757068000118
S1499,S1499,,119,407.0,4,2.828182471523924E-4,5.0,2.65569167942828,25.02110708534105
S1542,S1542,,144,1481.0,4,3.598247042953094E-4,5.0,2.4640122511485454,297.2537219845849
S15250,S15250,,155,674.0,4,3.776221649255697E-4,5.0,2.445890760592139,229.8740679009731
S9955,S9955,,62,191.0,4,1.7003354827145508E-4,5.0,2.908371618172537,9.334737208456229
S15707,S15707,,110,465.0,4,2.791753649519227E-4,5.0,2.659775395610005,40.191157744416365
S13454,S13454,,127,584.0,4,3.0262380085319324E-4,5.0,2.653649821337417,63.60247601661608
S2201,S2201,,51,92.0,4,1.521298983059929E-4,5.0,2.7646758550280754,4.876775498990579
S906,S906,,123,235.0,4,2.911414578236878E-4,5.0,2.6546707503828486,31.990793903750273
S13694,S13694,,54,249.0,4,1.5417755143887357E-4,5.0,2.9104134762633995,7.575071228107848
S768,S768,,121,215.0,4,2.880934226058394E-4,5.0,2.6551812149055642,36.43357058413627
S13234,S13234,,118,786.0,4,2.898830937852906E-4,5.0,2.6636038795303727,98.55763985618152
S1762,S1762,,42,108.0,4,1.2810343931783346E-4,5.0,2.9213884635017866,0.7674262617801578
S12897,S12897,,49,173.0,4,1.4334820177096857E-4,5.0,2.919601837672282,4.47648793062498
S10199,S10199,,108,217.0,4,2.6278868249334376E-4,5.0,2.830270546197039,41.57381280696371
S12370,S12370,,28,35.0,4,9.953355008778802E-5,5.0,2.927003573251659,0.0
S10021,S10021,,49,1065.0,2,1.9947455330489216E-4,5.0,2.701888718734048,7.095898625932458
S13487,S13487,,87,879.0,2,3.286088765626775E-4,5.0,2.5610005104645226,231.49977875350288
S14125,S14125,,64,1655.0,2,2.4934097100091533E-4,5.0,2.6465033180193975,30.238586262145812
S14412,S14412,,74,894.0,2,2.7862230362387324E-4,5.0,2.5469627360898417,127.59079718287765
S1052,S1052,,108,5574.0,2,4.3491288760791493E-4,4.0,2.3312914752424705,4792.196080583152
S14595,S14595,,91,5020.0,2,3.381580048691534E-4,5.0,2.5331801939765186,291.01552460937364
S787,S787,,88,1867.0,2,3.2564412140174357E-4,5.0,2.533945890760592,218.57780090612368
S10198,S10198,,90,4022.0,2,3.3296140940143034E-4,5.0,2.5334354262378764,239.65889637906494
S12312,S12312,,149,2771.0,2,5.580824575929142E-4,4.0,2.300153139356815,3213.1467483206884
S1876,S1876,,110,5402.0,2,4.5665552985847945E-4,4.0,2.3450740173557936,4670.536394059023
S10024,S10024,,65,1381.0,2,2.518691645372644E-4,5.0,2.6250638080653395,41.32873513657409
S14609,S14609,,43,3339.0,2,1.7918021897659497E-4,5.0,2.75114854517611,0.9128078659534575
S1039,S1039,,91,4019.0,2,3.368765944260033E-4,5.0,2.5331801939765186,245.18005682613892
S13930,S13930,,62,1130.0,2,2.4083203525115783E-4,5.0,2.613067891781521,41.89720210585508
S238,S238,11,197,2995.0,2,7.533708686736058E-4,4.0,2.1204696273608983,9606.066818910995
S1772,S1772,,90,2350.0,2,3.349044149919531E-4,5.0,2.5334354262378764,430.08051444256563
S1929,S1929,,74,1722.0,2,2.8361538777293055E-4,5.0,2.5926493108728943,104.09062039309532
S1700,S1700,,90,3117.0,2,3.3296140940143034E-4,5.0,2.5334354262378764,239.65889637906494
S10489,S10489,,66,1479.0,2,2.5440928128833706E-4,5.0,2.6212353241449717,50.13079730800352
S616,S616,,112,8836.0,2,4.23407202440027E-4,4.0,2.2090352220520675,2873.101128953767
S10114,S10114,,138,2830.0,2,5.703329184157175E-4,5.0,2.3767228177641653,11449.041868352211
S1194,S1194,,114,960.0,2,4.992429034017566E-4,4.0,2.34788157223073,4412.87549978476
S1783,S1783,,111,6112.0,2,4.6059410022439545E-4,4.0,2.3448187850944358,4719.475805965069
S12393,S12393,,34,94.0,2,1.5008861505070204E-4,5.0,2.751659009698826,0.0
S14477,S14477,,88,3613.0,2,3.2590595315548334E-4,5.0,2.533945890760592,228.49425298178656
S14082,S14082,,59,754.0,2,2.3040897813536546E-4,5.0,2.632210311383359,29.480259794590133
S10360,S10360,,88,3421.0,2,3.261715071178645E-4,5.0,2.533945890760592,226.69280801235038
S10774,S10774,,77,691.0,2,2.90067768927722E-4,5.0,2.57427258805513,105.96406952199514
S1501,S1501,,55,551.0,2,2.2149247426963902E-4,5.0,2.626850433894844,65.19744005368248
S10270,S10270,,89,2319.0,2,3.2984068241392113E-4,5.0,2.5336906584992342,237.338918788291
S12371,S12371,,89,2999.0,2,3.3084041453707155E-4,5.0,2.5336906584992342,269.93442913643315
S10022,S10022,,53,1000.0,2,2.128262526651394E-4,5.0,2.691168963757019,13.923152622855982
S11575,S11575,,90,3404.0,2,3.342231339004433E-4,5.0,2.5334354262378764,282.04953527345685
S10214,S10214,,57,1298.0,2,2.3378324883946555E-4,5.0,2.7054619703930576,43.768917979272736
S13805,S13805,,62,952.0,2,2.4334866720542825E-4,5.0,2.6436957631444615,33.229065923178254
S1129,S1129,,108,3981.0,2,4.0225206005268415E-4,4.0,2.437978560490046,1288.8780027067514
S11829,S11829,,94,3154.0,2,3.5053667704691596E-4,5.0,2.532414497192445,477.55081555297977
S12996,S12996,,54,662.0,2,2.151938670105764E-4,5.0,2.6727922409392546,7.1624306385688605
S12619,S12619,,53,241.0,2,2.117358478684634E-4,5.0,2.6730474732006124,5.716829992215827
S12248,S12248,,53,289.0,2,2.117358478684634E-4,5.0,2.6730474732006124,5.716829992215827
S14021,S14021,,46,582.0,2,1.8666828449679824E-4,5.0,2.702143950995406,3.551116635702409
S9950,S9950,2,56,402.0,2,2.3239276598370045E-4,5.0,2.6980602348136804,188.7248006372597
S1765,S1765,,84,689.0,2,3.295286138469468E-4,4.0,2.231495661051557,1906.0809344195425
S2227,S2227,,54,86.0,2,2.2165909570721245E-4,5.0,2.698570699336396,146.2936995910543
S639,S639,,68,3252.0,2,2.6986420449542805E-4,5.0,2.670750382848392,71.5683596666193
S1003,S1003,,57,271.0,2,2.2649500122682483E-4,5.0,2.675855028075549,13.786190076018299
S979,S979,226,66,2547.0,2,2.626521860664088E-4,5.0,2.6712608473711077,70.19145718547847
S11784,S11784,,51,160.0,2,2.0545370316173072E-4,5.0,2.6743236345074015,4.19112695042036
S909,S909,,133,1630.0,2,6.09046410449521E-4,4.0,2.1636038795303727,20330.45448871692
S10026,S10026,,26,127.0,0,1.2252454139900415E-4,5.0,2.53777437468096,0.6146974595206088
S286,S286,,137,1349.0,0,5.194345186671891E-4,5.0,2.3925472179683513,1195.0072484247303
S1717,S1717,,99,631.0,0,3.846667002709471E-4,5.0,2.3848902501276164,554.2793959334439
S677,S677,,108,447.0,0,4.202257206324468E-4,5.0,2.3838693210821846,625.5135748909432
S12005,S12005,,52,424.0,0,2.181930600985242E-4,5.0,2.529606942317509,22.036607277872452
S11678,S11678,,77,1431.0,0,2.980875592215722E-4,5.0,2.4226646248085757,298.82056306257385
S14840,S14840,,101,4991.0,0,4.0518834289978665E-4,5.0,2.4165390505359876,702.3712751368168
S10310,S10310,,59,611.0,0,2.3653876951388643E-4,5.0,2.4946401225114854,40.03900646912846
S2120,S2120,,46,906.0,0,1.9609176660657012E-4,5.0,2.5308831036242982,12.343765723935489
S788,S788,,175,5019.0,0,6.553901762834644E-4,5.0,2.3483920367534457,1942.8403097717346
S1157,S1157,,158,1893.0,0,5.869235466366087E-4,5.0,2.350944359367024,1536.2410199880665
S10076,S10076,,47,809.0,0,1.9746024029378972E-4,5.0,2.529862174578867,16.543177591280784
S701,S701,,159,1557.0,0,5.854731499295427E-4,5.0,2.346605410923941,1855.841605035316
S10049,S10049,,35,272.0,0,1.583576696818202E-4,5.0,2.535732516590097,5.459124579140392
S707,S707,,216,2600.0,0,8.381819773444909E-4,5.0,2.32899438489025,4331.083150213029
S10847,S10847,,42,404.0,0,1.8042589993894664E-4,5.0,2.5319040326697295,5.172853670198302
S736,S736,,198,3639.0,0,7.556194794977346E-4,5.0,2.333843797856049,3440.1606882048595
S271,S271,,188,2044.0,0,7.028511111046331E-4,5.0,2.3363961204696273,2879.348612255827
S10027,S10027,,19,116.0,1,9.977819461516614E-5,5.0,2.7595712098009186,0.0
S1353,S1353,,33,174.0,1,1.441530620849933E-4,5.0,2.49642674834099,141.28973709770017
S1804,S1804,,49,729.0,1,1.8999561386324695E-4,5.0,2.490811638591118,173.9373142813726
S11260,S11260,,71,349.0,1,2.4548142920958105E-4,5.0,2.42572741194487,734.3903304804841
S11367,S11367,,42,319.0,1,1.6540250503818975E-4,5.0,2.5206738131699846,74.72412432229443
S1427,S1427,,19,77.0,1,9.977819461516614E-5,5.0,2.7595712098009186,0.0
S10029,S10029,,53,417.0,6,2.1754095060990634E-4,5.0,2.533945890760592,21.007237373496764
S15452,S15452,2,56,4200.0,6,2.3194887440031604E-4,5.0,2.496681980602348,57.19244362361504
S1302,S1302,,237,47928.0,6,9.449781851928832E-4,4.0,2.2955589586523737,6331.401219894731
S13758,S13758,,173,1540.0,6,6.089193494817941E-4,4.0,2.355283307810107,670.5301537196523
S353,S353,2434,227,24042.0,6,9.094749057227493E-4,5.0,2.309086268504339,5975.470754423482
S1021,S1021,,155,1368.0,6,5.508753213257364E-4,4.0,2.3672792240939255,559.6546459934154
S1818,S1818,,183,1537.0,6,6.589960309671717E-4,4.0,2.3522205206738134,1131.4607633037351
S589,S589,,64,4211.0,6,2.5736111421499787E-4,5.0,2.507912200102093,47.03714637081135
S10124,S10124,,59,2308.0,6,2.3094866770018366E-4,5.0,2.470137825421133,26.821770351632928
S10190,S10190,,58,2197.0,6,2.2742135943385996E-4,5.0,2.470393057682491,26.090663153499236
S1410,S1410,,257,847.0,1,9.707251967293105E-4,4.0,2.1128126595201633,22066.043637802868
S15307,S15307,,133,10651.0,6,5.02511671350813E-4,4.0,2.409647779479326,674.6807826414023
S12161,S12161,,174,1793.0,6,6.177281931845441E-4,4.0,2.360643185298622,826.9686917605906
S1303,S1303,,59,5077.0,6,2.415560395495026E-4,5.0,2.4959162838182745,59.01945734080594
S349,S349,,266,27390.0,6,0.001130815172896351,4.0,2.2521694742215415,26380.052766952347
S11920,S11920,,160,1991.0,6,5.638676991065345E-4,4.0,2.3586013272077593,512.7571877626768
S14426,S14426,,183,4859.0,6,6.505573778737133E-4,4.0,2.3312914752424705,1033.9266531862706
S362,S362,,283,3197.0,6,0.0011546724866889732,4.0,2.26416539050536,25289.42271611145
S14132,S14132,,28,12392.0,6,1.4328105915112195E-4,5.0,2.580653394589076,5.964706222174392
S12447,S12447,,27,1318.0,6,1.3996428284120477E-4,5.0,2.5811638591117916,5.6276825308884435
S12968,S12968,,24,3205.0,6,1.2921014807161656E-4,5.0,2.59673302705462,1.4695863724315468
S14084,S14084,,76,608.0,6,2.94808194686321E-4,5.0,2.472179683511996,75.842842997364
S1647,S1647,,210,1065.0,6,7.52330826890977E-4,4.0,2.330270546197039,1742.8712408692536
S10315,S10315,,54,854.0,6,2.152194755980622E-4,5.0,2.496937212863706,8.273741945313912
S12003,S12003,,79,9694.0,6,3.263005327598766E-4,5.0,2.498468606431853,205.1176016643581
S1663,S1663,,229,45070.0,6,8.962624518865066E-4,4.0,2.310362429811128,4124.269530750693
S1013,S1013,,273,1591.0,1,0.0010814930545178115,4.0,2.1314446145992854,19536.785603224078
S743,S743,,96,3080.0,6,3.5941271504295067E-4,5.0,2.4515058703420114,143.5745002697662
S599,S599,,177,1558.0,6,6.27592751621406E-4,4.0,2.354262378764676,825.9809605456797
S948,S948,,55,1469.0,6,2.2683587007681742E-4,5.0,2.507912200102093,49.31949164264407
S12741,S12741,,38,373.0,6,1.611221279992912E-4,5.0,2.5535987748851454,0.03267708137273355
S11415,S11415,,171,3192.0,6,6.183127308078906E-4,4.0,2.355793772332823,971.4292320367849
S1271,S1271,,67,7420.0,6,2.673389207986625E-4,5.0,2.4663093415007658,101.3452282739199
S875,S875,,314,2602.0,7,0.0014067535224951563,4.0,2.2669729453802963,43773.71797110769
S1153,S1153,,173,2569.0,6,6.100307042235743E-4,4.0,2.361919346605411,672.0004703291963
S15368,S15368,,236,952.0,6,8.992837246333726E-4,4.0,2.288667687595712,8726.442496155038
S14416,S14416,,126,1060.0,6,4.651952711360501E-4,4.0,2.4341500765696784,358.99359777578456
S11872,S11872,,269,8505.0,6,0.0010313987744154367,4.0,2.3019397651863196,7029.05955004376
S2218,S2218,,38,1560.0,6,1.6112212799929124E-4,5.0,2.5535987748851454,0.03267708137273355
S11961,S11961,,176,1235.0,6,6.231456477237583E-4,4.0,2.3545176110260337,781.4371181004146
S323,S323,,34,567.0,6,1.4945423591904993E-4,5.0,2.5676365492598263,6.186084102278322
S1991,S1991,,193,10867.0,6,7.144146067102839E-4,4.0,2.3460949464012253,1818.787529462255
S322,S322,,55,1956.0,6,2.1734949551842253E-4,5.0,2.4729453802960695,23.13122440683543
S11672,S11672,,204,1102.0,6,7.373169278799709E-4,4.0,2.3425216947422154,2017.7221536325885
S1453,S1453,,186,2659.0,6,6.792177986328629E-4,4.0,2.350433894844308,1558.8898040309323
S10165,S10165,,33,914.0,6,1.7444348499045734E-4,5.0,2.5495150587034203,241.32031862103523
S1404,S1404,,45,2791.0,2,1.942157473739522E-4,5.0,2.7307299642674834,20.444831194260892
S1785,S1785,,46,2069.0,2,1.9738766820515629E-4,5.0,2.7304747320061256,20.847392993766498
S693,S693,,40,121.0,2,1.8432661351071484E-4,5.0,2.4555895865237365,268.50360648767173
S10030,S10030,,6,46.0,0,7.500878407549343E-5,5.0,2.7092904543134253,0.4287562012064555
S1951,S1951,,6,36.0,0,7.500878407549344E-5,5.0,2.7092904543134253,0.4287562012064555
S14394,S14394,,135,641.0,0,5.187969424612978E-4,5.0,2.311893823379275,2795.7815961882598
S2040,S2040,,5,32.0,0,7.040083636095477E-5,5.0,2.7105666156202144,0.09090909090909091
S872,S872,,28,143.0,0,1.6648162517773495E-4,5.0,2.4249617151607965,270.2972299772885
S10031,S10031,,7,40.0,5,7.59716377766003E-5,5.0,3.1388463501786625,0.26120389659735593
S13741,S13741,,143,3541.0,5,6.454901406002563E-4,4.0,2.2605921388463504,3965.566766143735
S14194,S14194,,48,323.0,5,2.6517134156153223E-4,4.0,2.531138335885656,658.1485758006914
S10212,S10212,,45,163.0,5,2.4258347992494383E-4,4.0,2.5737621235324144,377.22777849579114
S2153,S2153,,13,121.0,5,1.2362394102685974E-4,5.0,3.0367534456355285,18.236480847134327
S11651,S11651,,13,133.0,5,1.0831083537202829E-4,5.0,2.999744767738642,24.99812183032136
S1754,S1754,,36,291.0,5,2.2535629958424263E-4,4.0,2.6391015824400204,920.5819222670792
S10032,S10032,,13,281.0,1,1.3745156074014659E-4,5.0,3.218478815722307,0.8881313131313131
S10277,S10277,,15,383.0,1,1.4415271961258842E-4,5.0,3.2179683511995916,1.6333333333333333
S10430,S10430,,15,977.0,1,1.6056053879061067E-4,5.0,3.2166921898928025,5.819471811000859
S339,S339,,11,190.0,1,1.144631666121333E-4,5.0,3.2177131189382338,0.34944022503516176
S2132,S2132,,10,219.0,1,1.1157615858099365E-4,5.0,3.2026544155181216,2.0712400513277323
S12251,S12251,,14,120.0,1,1.4893597257270244E-4,5.0,3.2182235834609494,3.2666666666666666
S10033,S10033,,27,311.0,0,1.7108181388434E-4,4.0,2.489025012761613,17.058522994097864
S101,S101,,36,2263.0,0,2.0970086596945495E-4,4.0,2.474732006125574,37.007997263454264
S12348,S12348,9,66,4985.0,0,3.992045135274684E-4,4.0,2.4372128637059722,512.329879993028
S10287,S10287,,17,263.0,0,1.1719008842371654E-4,4.0,2.5224604389994894,0.6876759711216652
S316,S316,,32,967.0,0,1.8804855172802065E-4,4.0,2.4497192445125062,142.58212849181456
S626,S626,,41,1065.0,0,2.3382418612493666E-4,4.0,2.4652884124553345,77.25834945253825
S324,S324,,43,1323.0,0,2.471649351003108E-4,4.0,2.4640122511485454,155.48801641056727
S795,S795,,122,22391.0,5,5.479752495351755E-4,4.0,2.2695252679938744,1753.3341536011958
S1015,S1015,,55,1001.0,0,3.224223196687758E-4,4.0,2.4530372639101583,312.69259122670206
S1197,S1197,,29,335.0,0,1.7760662540314707E-4,4.0,2.4790709545686576,42.17203122168777
S12275,S12275,,17,103.0,0,1.1785146820545293E-4,4.0,2.488769780500255,0.5645853729041801
S1928,S1928,,183,4202.0,5,0.0010531772885052544,4.0,2.365492598264421,9815.17939481191
S12469,S12469,,13,318.0,0,1.0093521603806764E-4,4.0,2.502552322613578,1.1298441907045902
S398,S398,,128,21718.0,5,5.803471089626293E-4,4.0,2.2677386421643697,2027.9784887601818
S1460,S1460,,14,587.0,0,1.0639757525512349E-4,4.0,2.5168453292496173,2.056632285886772
S1172,S1172,,10,505.0,0,8.756906961642092E-5,4.0,2.5336906584992342,0.16109496124031006
S10034,S10034,,12,41.0,1,7.486281783799359E-5,5.0,2.4127105666156203,0.0
S16144,S16144,,173,488.0,1,6.72941653352791E-4,4.0,2.1776416539050536,4679.443627733259
S10036,S10036,,37,1468.0,7,2.710635838594611E-4,5.0,3.035477284328739,78.29942497487417
S313,S313,,11,16.0,7,9.646815634733812E-5,5.0,3.1135783563042367,0.0
S10908,S10908,,48,1566.0,7,3.0014489748913094E-4,5.0,2.8746809596733027,209.6285525777249
S12642,S12642,,21,383.0,7,1.545205560773992E-4,5.0,3.0408371618172536,10.69566029686984
S10278,S10278,,8,103.0,7,8.229996082962785E-5,5.0,3.110515569167943,0.0
S1973,S1973,,8,162.0,7,8.624013835897078E-5,5.0,3.1151097498723836,0.0
S2370,S2370,,67,4349.0,7,4.5768301941901643E-4,5.0,2.874170495150587,520.947945509446
S2176,S2176,1,102,326.0,7,4.954347519603858E-4,5.0,2.5316488004083717,4596.308289553164
S1965,S1965,,31,232.0,7,2.1576585108714814E-4,5.0,3.0382848392036754,32.699795595158164
S10311,S10311,,46,10981.0,7,3.067632122294973E-4,5.0,2.88795303726391,450.7132852836941
S12211,S12211,,16,194.0,7,1.419064911771253E-4,5.0,3.107197549770291,7.69871997822644
S1442,S1442,,27,459.0,7,1.9957532212987915E-4,5.0,3.105410923940786,11.093984416505654
S12782,S12782,3,96,815.0,7,5.899054798281407E-4,5.0,2.6745788667687598,4928.29619200166
S2205,S2205,,27,1019.0,7,1.978125722410866E-4,5.0,3.1020929045431345,14.54371772326598
S1791,S1791,,7,70.0,7,7.707520632546355E-5,5.0,3.115364982133742,0.0
S10982,S10982,,38,9601.0,7,2.5758319873766974E-4,5.0,2.8899948953547727,332.5540165907836
